"","Artists_names","titles","links"
"1865","J Brown","Unknown","https://collections.ed.ac.uk/art/record/53568?highlight=*:*"
"1866","Unknown","Scissors","https://collections.ed.ac.uk/art/record/22615?highlight=*:*"
"1867","Elizabeth Shepherd","Untitled (2006)","https://collections.ed.ac.uk/art/record/99875?highlight=*:*"
"1868","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21992?highlight=*:*"
"1869","Joan Rogers","Portrait of a Woman (1956)","https://collections.ed.ac.uk/art/record/21187?highlight=*:*"
"1870","Norman E Kirkpatrick","Portrait of a Woman (1957)","https://collections.ed.ac.uk/art/record/21021?highlight=*:*"
"1871","Diana Douglas-Hamilton","Seated Female Nude (1953)","https://collections.ed.ac.uk/art/record/20927?highlight=*:*"
"1872","Jean I. Beattie","Seated Female Nude (1959)","https://collections.ed.ac.uk/art/record/20921?highlight=*:*"
"1873","John W. Corner","Trawlers, Granton Harbour (1951)","https://collections.ed.ac.uk/art/record/21829?highlight=*:*"
"1874","John Maclean","Composition with Wire Form (1994)","https://collections.ed.ac.uk/art/record/47458?highlight=*:*"
"1875","John Houston","Farmer with Scythe","https://collections.ed.ac.uk/art/record/21048?highlight=*:*"
"1876","Albert Robson","Seated Nude Woman (1957-1959)","https://collections.ed.ac.uk/art/record/20813?highlight=*:*"
"1877","Derek Maguire","Harbour scene","https://collections.ed.ac.uk/art/record/102744?highlight=*:*"
"1878","Gavin Waddell","Untitled - Portrait of a Woman with Short Hair (1961)","https://collections.ed.ac.uk/art/record/99454?highlight=*:*"
"1879","Joanne Leonie Milne","Untitled (1989)","https://collections.ed.ac.uk/art/record/21971?highlight=*:*"
"1880","Jean Fraser","Seated Female Nude (1955)","https://collections.ed.ac.uk/art/record/21195?highlight=*:*"
"1881","Emma Gillies","Teacup","https://collections.ed.ac.uk/art/record/53640?highlight=*:*"
"1882","Peter Standen","Reclining Seated Nude (1958)","https://collections.ed.ac.uk/art/record/20866?highlight=*:*"
"1883","Margaret Simster","Landscape with Farmhouse (1948)","https://collections.ed.ac.uk/art/record/20799?highlight=*:*"
"1884","Vivian Chapman","Untitled (1946)","https://collections.ed.ac.uk/art/record/21736?highlight=*:*"
"1885","Mieczyslaw T. Janikowski","Nude Woman","https://collections.ed.ac.uk/art/record/22659?highlight=*:*"
"1886","Janette Brown","Untitled - Chickens (1962)","https://collections.ed.ac.uk/art/record/99375?highlight=*:*"
"1887","Margaret Clyde","A Picture of a Small Dog Going on a Long Journey (Unknown)","https://collections.ed.ac.uk/art/record/21884?highlight=*:*"
"1888","Laura Nye","Reclining Nude (1953)","https://collections.ed.ac.uk/art/record/21118?highlight=*:*"
"1889","Madelene R Galloway","Untitled (1963)","https://collections.ed.ac.uk/art/record/99822?highlight=*:*"
"1890","Graeme Murray","Portrait of a Man","https://collections.ed.ac.uk/art/record/21474?highlight=*:*"
"1891","Boris Bućan","Vojna Tajna (Unknown)","https://collections.ed.ac.uk/art/record/22029?highlight=*:*"
"1892","Unknown","Fragment of foliated frieze (mediaeval)","https://collections.ed.ac.uk/art/record/20558?highlight=*:*"
"1893","Norman Macdonald","Unknown (31 Oct 1962)","https://collections.ed.ac.uk/art/record/53596?highlight=*:*"
"1894","Gwendoline Rodger","Reclining Female Nude (1969)","https://collections.ed.ac.uk/art/record/21276?highlight=*:*"
"1895","Hilary A. Fisher","Studio Interior (Unknown)","https://collections.ed.ac.uk/art/record/21663?highlight=*:*"
"1896","Emma Gillies","Plate","https://collections.ed.ac.uk/art/record/53715?highlight=*:*"
"1897","Heidi J P Kosaniuk","Untitled - Bikes in a Garage (1984)","https://collections.ed.ac.uk/art/record/99437?highlight=*:*"
"1898","James M. Fraser","Untitled (16 Jan 1979)","https://collections.ed.ac.uk/art/record/21644?highlight=*:*"
"1899","Alexander Cree","Costume Study (1948)","https://collections.ed.ac.uk/art/record/50542?highlight=*:*"
"1900","W. Douglas","Untitled (1962)","https://collections.ed.ac.uk/art/record/21765?highlight=*:*"
"1901","Emma Gillies","Teacup","https://collections.ed.ac.uk/art/record/53652?highlight=*:*"
"1902","Unknown","Victorian collar (1956)","https://collections.ed.ac.uk/art/record/102699?highlight=*:*"
"1903","Margaret C. Ogilvy","Unknown (1946)","https://collections.ed.ac.uk/art/record/50493?highlight=*:*"
"1904","James H Donaldson","Seated Female Nude (1939-1940)","https://collections.ed.ac.uk/art/record/21125?highlight=*:*"
"1905","Colin Turner","Portrait of a Woman (1957)","https://collections.ed.ac.uk/art/record/21143?highlight=*:*"
"1906","Gillian Mather","Untitled (1968)","https://collections.ed.ac.uk/art/record/22500?highlight=*:*"
"1907","David McClure","Seated Woman (30 May 1949)","https://collections.ed.ac.uk/art/record/21039?highlight=*:*"
"1908","James Martin","Seated Female Nude (1953)","https://collections.ed.ac.uk/art/record/21059?highlight=*:*"
"1909","Karen Guthrie","Untitled (1989)","https://collections.ed.ac.uk/art/record/21886?highlight=*:*"
"1910","Susan Thores","The Harbour (Apr 1982)","https://collections.ed.ac.uk/art/record/21974?highlight=*:*"
"1911","Unknown","Small armorial panel","https://collections.ed.ac.uk/art/record/20613?highlight=*:*"
"1912","Sean H. Watson","Two Men in an Interior (1989)","https://collections.ed.ac.uk/art/record/22646?highlight=*:*"
"1913","Unknown","Silenus and the Infant Dionysos","https://collections.ed.ac.uk/art/record/20586?highlight=*:*"
"1914","William Mackay","Seated Female Nude (1959)","https://collections.ed.ac.uk/art/record/21162?highlight=*:*"
"1915","James T Carlyle","Unknown (1963)","https://collections.ed.ac.uk/art/record/50501?highlight=*:*"
"1916","Alan M. Alexander","Unknown","https://collections.ed.ac.uk/art/record/50599?highlight=*:*"
"1917","Unknown","Fine lawn collar (1820)","https://collections.ed.ac.uk/art/record/102681?highlight=*:*"
"1918","Emma Gillies","Barrel Vessel","https://collections.ed.ac.uk/art/record/122070?highlight=*:*"
"1919","Mia Stanley","Untitled (1987)","https://collections.ed.ac.uk/art/record/21577?highlight=*:*"
"1920","Alan T. Johnston","Abstract","https://collections.ed.ac.uk/art/record/22609?highlight=*:*"
"1921","Lara Hirst","Pro Tanto Quid Retribuamus/For so much, what shall we give in return? (2017)","https://collections.ed.ac.uk/art/record/100018?highlight=*:*"
"1922","Donald Clark","Farmland","https://collections.ed.ac.uk/art/record/21488?highlight=*:*"
"1923","Sabine Lechner","HKD Burg Giebichenstein Halle, Germany (Apr 2002)","https://collections.ed.ac.uk/art/record/21908?highlight=*:*"
"1924","John Binning","Unknown (1961)","https://collections.ed.ac.uk/art/record/53587?highlight=*:*"
"1925","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21604?highlight=*:*"
"1926","James Nicholson","Standing Male Nude (1957)","https://collections.ed.ac.uk/art/record/21153?highlight=*:*"
"1927","Winsome Douglass","Cushion","https://collections.ed.ac.uk/art/record/113831?highlight=*:*"
"1928","B.R. Coode-Adams","Charlotte (1984)","https://collections.ed.ac.uk/art/record/21600?highlight=*:*"
"1929","Margaret Proudfoot","Morrocan Women (1955)","https://collections.ed.ac.uk/art/record/21031?highlight=*:*"
"1930","Ursula Giles","Portrait of Graham Sulivan (1956)","https://collections.ed.ac.uk/art/record/22704?highlight=*:*"
"1931","Jane Watt","Opuntia Claiata (1993)","https://collections.ed.ac.uk/art/record/21956?highlight=*:*"
"1932","Edward A. Gage","Figure Composition with Nurse and Child, and Woman with Budgies (Circa 1950)","https://collections.ed.ac.uk/art/record/22579?highlight=*:*"
"1933","Valerie A. Cockburn (Gage)","Unknown (1947)","https://collections.ed.ac.uk/art/record/50475?highlight=*:*"
"1934","Vivien Chapman",NA,NA
"1935","Heidi J P Kosaniuk","Untitled - Deli of a Butcher Shop (1984)","https://collections.ed.ac.uk/art/record/99436?highlight=*:*"
"1936","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21874?highlight=*:*"
"1937","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21952?highlight=*:*"
"1938","Joseph Cavagnari","Riders from South Frieze of the Parthenon (1836-1837)","https://collections.ed.ac.uk/art/record/20717?highlight=*:*"
"1939","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21620?highlight=*:*"
"1940","Hugh Deans","Unknown (1960)","https://collections.ed.ac.uk/art/record/53575?highlight=*:*"
"1941","George Glen","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21720?highlight=*:*"
"1942","Janice McNab","Head (1987)","https://collections.ed.ac.uk/art/record/22685?highlight=*:*"
"1943","Nicholas Patrick Reyntiens","Three Female Nudes (1952)","https://collections.ed.ac.uk/art/record/21372?highlight=*:*"
"1944","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21596?highlight=*:*"
"1945","Peter Pretsell","Untitled","https://collections.ed.ac.uk/art/record/99796?highlight=*:*"
"1946","Marjorie Wallace","Unknown (1947-1948)","https://collections.ed.ac.uk/art/record/50449?highlight=*:*"
"1947","Rachel Garguilo","2uit Deconstructing One/I'm Not That Basic (2006)","https://collections.ed.ac.uk/art/record/99885?highlight=*:*"
"1948","Norman Taylor","Cityscape","https://collections.ed.ac.uk/art/record/22582?highlight=*:*"
"1949","Unknown","Unknown","https://collections.ed.ac.uk/art/record/50393?highlight=*:*"
"1950","Ian Hodkinson","Portrait of a Young Woman (1958)","https://collections.ed.ac.uk/art/record/20879?highlight=*:*"
"1951","Muriel Davidson","Unknown (1950)","https://collections.ed.ac.uk/art/record/53475?highlight=*:*"
"1952","Alastair Burns","Landscape (1968)","https://collections.ed.ac.uk/art/record/21273?highlight=*:*"
"1953","Marissa Stoffer","Efficacious Force (2013)","https://collections.ed.ac.uk/art/record/47443?highlight=*:*"
"1954","Sir Sidney Nolan","Miner and Dog (Unknown)","https://collections.ed.ac.uk/art/record/21679?highlight=*:*"
"1955","Alan Bartram","Untitled (1955)","https://collections.ed.ac.uk/art/record/99828?highlight=*:*"
"1956","John Picking","Still Life with Guitar (1962)","https://collections.ed.ac.uk/art/record/22702?highlight=*:*"
"1957","Colin Stewart","Seated Female Nude","https://collections.ed.ac.uk/art/record/21425?highlight=*:*"
"1958","Robert Maclaurin","Seated Male Nude","https://collections.ed.ac.uk/art/record/21522?highlight=*:*"
"1959","Joan Eardley","Girl and Baby (1962)","https://collections.ed.ac.uk/art/record/99214?highlight=*:*"
"1960","James P W Syme","Two Standing Nudes in a Landscape (1951)","https://collections.ed.ac.uk/art/record/20835?highlight=*:*"
"1961","James P W Syme","Portrait of a Young Man Poised to Throw","https://collections.ed.ac.uk/art/record/20838?highlight=*:*"
"1962","Irene Thomson","Untitled (1963)","https://collections.ed.ac.uk/art/record/22016?highlight=*:*"
"1963","Beatrice Patricia Grimshaw","Unknown (1958)","https://collections.ed.ac.uk/art/record/53480?highlight=*:*"
"1964","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/99914?highlight=*:*"
"1965","Winsome Douglass","Embroidered panel","https://collections.ed.ac.uk/art/record/113833?highlight=*:*"
"1966","Sarah Jamieson","Untitled (2002)","https://collections.ed.ac.uk/art/record/99946?highlight=*:*"
"1967","B Clapperton","Standing Female Nude (1959)","https://collections.ed.ac.uk/art/record/20910?highlight=*:*"
"1968","Jo Ganter","Electric Railway Station, Limerick (1986)","https://collections.ed.ac.uk/art/record/21809?highlight=*:*"
"1969","Unknown","Cantoria (right panel)","https://collections.ed.ac.uk/art/record/20580?highlight=*:*"
"1970","Graeme Magee","Mask and Plastic Limbs (Circa 1982)","https://collections.ed.ac.uk/art/record/22533?highlight=*:*"
"1971","Ian Hodkinson","Standing Male Nude (1958)","https://collections.ed.ac.uk/art/record/20883?highlight=*:*"
"1972","Tennant","Man in Uniform","https://collections.ed.ac.uk/art/record/21481?highlight=*:*"
"1973","Peter Crorkin","Unknown (1957)","https://collections.ed.ac.uk/art/record/50509?highlight=*:*"
"1974","Molly Harris","Untitled (1966)","https://collections.ed.ac.uk/art/record/99833?highlight=*:*"
"1975","Arthur J Baglee","Untitled - Two Portraits of Girls (1967)","https://collections.ed.ac.uk/art/record/99380?highlight=*:*"
"1976","Aimee Laporte","Untitled (2006)","https://collections.ed.ac.uk/art/record/99880?highlight=*:*"
"1977","John Kieran","Untitled","https://collections.ed.ac.uk/art/record/112499?highlight=*:*"
"1978","James H. Fairgrieve","Untitled - Yellow Backhoe (1966-1967)","https://collections.ed.ac.uk/art/record/99386?highlight=*:*"
"1979","D. Ganley","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21854?highlight=*:*"
"1980","A. Thomas","Untitled","https://collections.ed.ac.uk/art/record/111045?highlight=*:*"
"1981","Robert L Snowden","Untitled (1960)","https://collections.ed.ac.uk/art/record/21541?highlight=*:*"
"1982","Norma Forrest","Unknown (1946)","https://collections.ed.ac.uk/art/record/50591?highlight=*:*"
"1983","Zygmunt Bukowski","Miners (Circa 1949)","https://collections.ed.ac.uk/art/record/21369?highlight=*:*"
"1984","Unknown","Peacocks at Beveridge Park (20 Apr 1984)","https://collections.ed.ac.uk/art/record/21631?highlight=*:*"
"1985","Emma Gillies","Teacup","https://collections.ed.ac.uk/art/record/53646?highlight=*:*"
"1986","Kirsty E. Raitt","Old Waverley Hotel (1990)","https://collections.ed.ac.uk/art/record/22587?highlight=*:*"
"1987","William Mackay","Three Views of a Seated Female Nude (1959)","https://collections.ed.ac.uk/art/record/21163?highlight=*:*"
"1988","Unknown","Cap insert (1800-1899)","https://collections.ed.ac.uk/art/record/102709?highlight=*:*"
"1989","Irene G. Thomson","Portrait of a Man with a Book","https://collections.ed.ac.uk/art/record/22655?highlight=*:*"
"1990","Marjorie Wallace","Unknown (1947)","https://collections.ed.ac.uk/art/record/50438?highlight=*:*"
"1991","Pat Semple","Untitled (1962)","https://collections.ed.ac.uk/art/record/21766?highlight=*:*"
"1992","William D Clyne","Unknown (1948)","https://collections.ed.ac.uk/art/record/50578?highlight=*:*"
"1993","Zygmunt Bukowski","Unknown (1950)","https://collections.ed.ac.uk/art/record/53558?highlight=*:*"
"1994","Jacqueline A N Stieger","Standing Male Nude (1958)","https://collections.ed.ac.uk/art/record/20786?highlight=*:*"
"1995","Alice Howell (née Bold)","Unknown (1964)","https://collections.ed.ac.uk/art/record/53579?highlight=*:*"
"1996","R I McRobbie","Striding Male Nude (Circa 1939)","https://collections.ed.ac.uk/art/record/21062?highlight=*:*"
"1997","Helen Cargill","Unknown (1964)","https://collections.ed.ac.uk/art/record/50500?highlight=*:*"
"1998","Unknown","Unknown","https://collections.ed.ac.uk/art/record/50430?highlight=*:*"
"1999","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21998?highlight=*:*"
"2000","John Bellany","Untitled (Feb 1963)","https://collections.ed.ac.uk/art/record/21534?highlight=*:*"
"2001","Aisling Ward","Performing Labour in an Industrial Setting I (2020)","https://collections.ed.ac.uk/art/record/113775?highlight=*:*"
"2002","Oliver Harris","Unknown (1952)","https://collections.ed.ac.uk/art/record/53519?highlight=*:*"
"2003","Rosemary Bagshaw","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21615?highlight=*:*"
"2004","Kerys Ellery","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21689?highlight=*:*"
"2005","Robert Henderson Blyth",NA,NA
"2006","Emma Gillies","Espresso Cup","https://collections.ed.ac.uk/art/record/53703?highlight=*:*"
"2007","Norman Orr","Untitled - Old Woman (1965-1966)","https://collections.ed.ac.uk/art/record/99406?highlight=*:*"
"2008","Karol Prentice","Interior and Window (1971)","https://collections.ed.ac.uk/art/record/21364?highlight=*:*"
"2009","George M. Donald","Blue and Green*","https://collections.ed.ac.uk/art/record/112494?highlight=*:*"
"2010","Eleanora Borrie","Unknown (1939)","https://collections.ed.ac.uk/art/record/50608?highlight=*:*"
"2011","Sophie J Brown","Untitled - Man in Glasses Reading (1985)","https://collections.ed.ac.uk/art/record/99424?highlight=*:*"
"2012","D Forest","Portrait of a Woman (1952)","https://collections.ed.ac.uk/art/record/21202?highlight=*:*"
"2013","Chris Holmes","Untitled (1962)","https://collections.ed.ac.uk/art/record/21771?highlight=*:*"
"2014","Robert Rivers","Untitled (1983)","https://collections.ed.ac.uk/art/record/99811?highlight=*:*"
"2015","Eric Forrest","Unknown (1947)","https://collections.ed.ac.uk/art/record/50587?highlight=*:*"
"2016","Unknown","Head of a Companion of Odysseus","https://collections.ed.ac.uk/art/record/20583?highlight=*:*"
"2017","William Gillon","Cello playing Clown (Circa 1965)","https://collections.ed.ac.uk/art/record/21311?highlight=*:*"
